x,y,unit,STRATUM,Year,UNIT
-148.150840422747,64.776161917668,5A,15,2013,1
-148.150840422747,64.7848351454557,5A,15,2013,1
-148.150840422747,64.9843193845732,4C,20,2013,1
-148.150840422747,64.992992612361,4C,20,2013,1
-148.150840422747,65.0016658401487,4C,20,2013,1
-148.150840422747,65.0450319790873,4A,20,1983,1
-148.150840422747,65.053705206875,4A,15,2013,1
-148.150840422747,65.0623784346627,4A,20,1983,1
-148.150840422747,65.0710516624504,4A,5,2013,1
-148.150840422747,65.0797248902381,4A,5,2013,1
-148.159513650535,64.7067760953663,5B,60,1983,1
-148.159513650535,64.715449323154,5B,60,1983,1
-148.159513650535,64.7241225509417,5B,60,1983,1
-148.159513650535,64.7327957787294,5B,60,2013,1
-148.159513650535,64.7414690065171,5A,20,2013,1
-148.159513650535,64.7501422343049,5A,16,2013,1
-148.159513650535,64.7588154620926,5A,11,2013,1
-148.159513650535,64.7674886898803,5A,15,2013,1
-148.159513650535,64.776161917668,5A,15,2013,1
-148.159513650535,64.7848351454557,5A,15,2013,1
-148.159513650535,64.9843193845732,4C,20,2013,1
-148.159513650535,64.992992612361,4C,20,2013,1
-148.159513650535,65.0016658401487,4C,10,2013,1
-148.159513650535,65.0450319790873,4A,16,1983,1
-148.159513650535,65.053705206875,4A,11,2013,1
-148.159513650535,65.0623784346627,4A,16,1983,1
-148.159513650535,65.0710516624504,4A,5,2013,1
-148.159513650535,65.0797248902381,4A,3,2013,1
-148.168186878323,64.7067760953663,5B,60,1983,1
-148.168186878323,64.715449323154,5B,1,2013,1
-148.168186878323,64.7241225509417,5B,60,1983,1
-148.168186878323,64.7327957787294,5B,60,2013,1
-148.168186878323,64.7414690065171,5A,16,2013,1
-148.168186878323,64.7501422343049,5A,16,2013,1
-148.168186878323,64.7588154620926,5A,15,2013,1
-148.168186878323,64.7674886898803,5A,15,2013,1
-148.168186878323,64.776161917668,5A,15,2013,1
-148.168186878323,64.7848351454557,5A,11,2013,1
-148.168186878323,64.9843193845732,4C,20,2013,1
-148.168186878323,64.992992612361,4C,10,2013,1
-148.168186878323,65.0016658401487,4C,10,2013,1
-148.168186878323,65.053705206875,4A,15,2013,1
-148.168186878323,65.0623784346627,4A,16,1983,1
-148.168186878323,65.0710516624504,4A,3,2013,1
-148.168186878323,65.0797248902381,4A,12,2013,1
-148.17686010611,64.715449323154,5B,1,2013,1
-148.17686010611,64.7241225509417,5B,1,2013,1
-148.17686010611,64.7327957787294,5B,20,2013,1
-148.17686010611,64.7414690065171,5A,20,2013,1
-148.17686010611,64.7501422343049,5A,11,2013,1
-148.17686010611,64.7588154620926,5A,15,2013,1
-148.17686010611,64.7674886898803,5A,15,2013,1
-148.17686010611,64.776161917668,5A,15,2013,1
-148.17686010611,64.7848351454557,5A,11,2013,1
-148.17686010611,64.9843193845732,4C,20,2013,1
-148.17686010611,64.992992612361,4C,3,2013,1
-148.17686010611,65.0016658401487,4C,1,2013,1
-148.17686010611,65.053705206875,4A,15,2013,1
-148.17686010611,65.0623784346627,4A,16,1983,1
-148.17686010611,65.0710516624504,4A,3,2013,1
-148.17686010611,65.0797248902381,4A,12,2013,1
-148.185533333898,64.715449323154,5B,1,2013,1
-148.185533333898,64.7241225509417,5B,15,2013,1
-148.185533333898,64.7327957787294,5B,16,2013,1
-148.185533333898,64.7414690065171,5A,20,2013,1
-148.185533333898,64.7501422343049,5A,35,2013,1
-148.185533333898,64.7588154620926,5A,15,2013,1
-148.185533333898,64.7674886898803,5A,15,2013,1
-148.185533333898,64.776161917668,5A,15,2013,1
-148.185533333898,64.7848351454557,5A,8,2013,1
-148.185533333898,64.7935083732435,5A,11,2013,1
-148.185533333898,64.9843193845732,4C,1,2013,1
-148.185533333898,64.992992612361,4C,3,2013,1
-148.185533333898,65.0016658401487,4C,20,2013,1
-148.185533333898,65.053705206875,4A,15,2013,1
-148.185533333898,65.0623784346627,4A,15,1983,1
-148.185533333898,65.0710516624504,4A,12,2013,1
-148.185533333898,65.0797248902381,4A,12,2013,1
-148.194206561686,64.715449323154,5B,60,2013,1
-148.194206561686,64.7241225509417,5B,15,2013,1
-148.194206561686,64.7327957787294,5B,35,2013,1
-148.194206561686,64.7414690065171,5A,35,2013,1
-148.194206561686,64.7501422343049,5A,35,2013,1
-148.194206561686,64.7588154620926,5A,35,2013,1
-148.194206561686,64.7674886898803,5A,35,2013,1
-148.194206561686,64.776161917668,5A,15,2013,1
-148.194206561686,64.7848351454557,5A,11,2013,1
-148.194206561686,64.7935083732435,5A,9,2013,1
-148.194206561686,64.9843193845732,4C,1,2013,1
-148.194206561686,64.992992612361,4C,5,2013,1
-148.194206561686,65.0016658401487,4C,20,2013,1
-148.194206561686,65.0450319790873,4A,20,1983,1
-148.194206561686,65.053705206875,4A,20,2013,1
-148.194206561686,65.0623784346627,4A,15,2013,1
-148.194206561686,65.0710516624504,4A,15,2013,1
-148.194206561686,65.0797248902381,4A,15,1983,1
-148.202879789474,64.6981028675786,5B,60,2013,1
-148.202879789474,64.7067760953663,5B,13,2013,1
-148.202879789474,64.715449323154,5B,60,1983,1
-148.202879789474,64.7241225509417,5B,20,2013,1
-148.202879789474,64.7327957787294,5A,35,2013,1
-148.202879789474,64.7414690065171,5A,35,2013,1
-148.202879789474,64.7501422343049,5A,15,2013,1
-148.202879789474,64.7588154620926,5A,35,2013,1
-148.202879789474,64.7674886898803,5A,35,2013,1
-148.202879789474,64.776161917668,5A,15,2013,1
-148.202879789474,64.7848351454557,5A,9,2013,1
-148.202879789474,64.9843193845732,4C,1,2013,1
-148.202879789474,64.992992612361,4C,5,2013,1
-148.202879789474,65.0016658401487,4C,20,2013,1
-148.202879789474,65.0450319790873,4A,20,1983,1
-148.202879789474,65.053705206875,4A,20,1983,1
-148.202879789474,65.0623784346627,4A,15,2013,1
-148.202879789474,65.0710516624504,4A,15,2013,1
-148.211553017261,64.6894296397909,5B,13,2013,1
-148.211553017261,64.6981028675786,5B,1,2013,1
-148.211553017261,64.7067760953663,5B,13,2013,1
-148.211553017261,64.715449323154,5B,60,2013,1
-148.211553017261,64.7241225509417,5B,35,2013,1
-148.211553017261,64.7327957787294,5A,35,2013,1
-148.211553017261,64.7414690065171,5B,15,2013,1
-148.211553017261,64.7501422343049,5B,9,2013,1
-148.211553017261,64.7588154620926,5A,35,2013,1
-148.211553017261,64.7674886898803,5A,35,2013,1
-148.211553017261,64.776161917668,5A,15,2013,1
-148.211553017261,64.7848351454557,5A,1,2013,1
-148.211553017261,64.9843193845732,4C,1,2013,1
-148.211553017261,64.992992612361,4C,12,2013,1
-148.211553017261,65.0016658401487,4C,20,2013,1
-148.211553017261,65.0450319790873,4A,2,2013,1
-148.211553017261,65.053705206875,4A,10,2013,1
-148.211553017261,65.0623784346627,4A,15,2013,1
-148.211553017261,65.0710516624504,4A,15,2013,1
-148.220226245049,64.6894296397909,5B,13,2013,1
-148.220226245049,64.6981028675786,5B,1,2013,1
-148.220226245049,64.715449323154,5A,60,2013,1
-148.220226245049,64.7241225509417,5B,20,2013,1
-148.220226245049,64.7327957787294,5B,20,2013,1
-148.220226245049,64.7414690065171,5B,15,2013,1
-148.220226245049,64.7501422343049,5B,9,2013,1
-148.220226245049,64.7588154620926,5B,15,2013,1
-148.220226245049,64.7674886898803,5B,35,2013,1
-148.220226245049,64.776161917668,5B,11,2013,1
-148.220226245049,64.7848351454557,5A,15,2013,1
-148.220226245049,64.9843193845732,4C,12,2013,1
-148.220226245049,64.992992612361,4C,12,2013,1
-148.220226245049,65.0016658401487,4C,20,2013,1
-148.220226245049,65.0450319790873,4A,10,2013,1
-148.220226245049,65.053705206875,4A,4,2013,1
-148.220226245049,65.0623784346627,4A,15,2013,1
-148.220226245049,65.0710516624504,4A,15,2013,1
-148.228899472837,64.6894296397909,5B,13,2013,1
-148.228899472837,64.6981028675786,5A,60,1983,1
-148.228899472837,64.715449323154,5A,35,2013,1
-148.228899472837,64.7241225509417,5B,20,2013,1
-148.228899472837,64.7327957787294,5B,35,2013,1
-148.228899472837,64.7414690065171,5B,1,2013,1
-148.228899472837,64.7501422343049,5B,1,2013,1
-148.228899472837,64.7588154620926,5B,1,2013,1
-148.228899472837,64.7674886898803,5B,15,2013,1
-148.228899472837,64.776161917668,5B,11,2013,1
-148.228899472837,64.7848351454557,5A,12,2013,1
-148.228899472837,64.9843193845732,4C,5,2013,1
-148.228899472837,64.992992612361,4C,16,2013,1
-148.228899472837,65.0450319790873,4A,10,2013,1
-148.228899472837,65.053705206875,4A,5,2013,1
-148.228899472837,65.0623784346627,4A,16,2013,1
-148.228899472837,65.0710516624504,4A,15,2013,1
-148.237572700624,64.6720831842154,5A,13,2013,1
-148.237572700624,64.6807564120031,5A,13,2013,1
-148.237572700624,64.6894296397909,5B,1,2013,1
-148.237572700624,64.7067760953663,5A,20,2013,1
-148.237572700624,64.715449323154,5A,40,2013,1
-148.237572700624,64.7241225509417,5B,20,2013,1
-148.237572700624,64.7327957787294,5B,15,2013,1
-148.237572700624,64.7414690065171,5B,1,2013,1
-148.237572700624,64.7501422343049,5B,9,2013,1
-148.237572700624,64.7588154620926,5B,9,2013,1
-148.237572700624,64.7674886898803,5B,9,2013,1
-148.237572700624,64.776161917668,5B,15,2013,1
-148.237572700624,64.9843193845732,4C,5,2013,1
-148.237572700624,64.992992612361,4C,20,2013,1
-148.237572700624,65.0450319790873,4A,10,2013,1
-148.237572700624,65.053705206875,4A,5,2013,1
-148.237572700624,65.0623784346627,4A,16,2013,1
-148.237572700624,65.0710516624504,4A,15,2013,1
-148.246245928412,64.6720831842154,5A,13,2013,1
-148.246245928412,64.6807564120031,5A,2,2013,1
-148.246245928412,64.6894296397909,5A,13,2013,1
-148.246245928412,64.6981028675786,5A,60,1983,1
-148.246245928412,64.7067760953663,5A,20,2013,1
-148.246245928412,64.715449323154,5A,20,2013,1
-148.246245928412,64.7241225509417,5B,35,2013,1
-148.246245928412,64.7327957787294,5B,35,2013,1
-148.246245928412,64.7414690065171,5B,1,2013,1
-148.246245928412,64.7501422343049,5B,1,2013,1
-148.246245928412,64.7588154620926,5B,9,2013,1
-148.246245928412,64.7674886898803,5B,9,2013,1
-148.246245928412,64.776161917668,5B,9,2013,1
-148.246245928412,64.7848351454557,5A,3,2013,1
-148.246245928412,64.7935083732435,5A,20,2013,1
-148.246245928412,64.8021816010312,5A,5,2013,1
-148.246245928412,64.9843193845732,4C,1,2013,1
-148.246245928412,64.992992612361,4C,10,2013,1
-148.246245928412,65.0450319790873,4A,3,2013,1
-148.246245928412,65.053705206875,4A,5,2013,1
-148.246245928412,65.0623784346627,4A,15,2013,1
-148.246245928412,65.0710516624504,4A,15,2013,1
-148.2549191562,64.6720831842154,5A,15,2013,1
-148.2549191562,64.6807564120031,5A,15,2013,1
-148.2549191562,64.6894296397909,5A,1,2013,1
-148.2549191562,64.6981028675786,5A,60,2013,1
-148.2549191562,64.7067760953663,5A,16,2013,1
-148.2549191562,64.715449323154,5A,20,2013,1
-148.2549191562,64.7241225509417,5B,35,2013,1
-148.2549191562,64.7327957787294,5B,15,2013,1
-148.2549191562,64.7414690065171,5B,15,2013,1
-148.2549191562,64.7501422343049,5B,1,2013,1
-148.2549191562,64.7588154620926,5B,9,2013,1
-148.2549191562,64.7674886898803,5B,9,2013,1
-148.2549191562,64.776161917668,5B,20,2013,1
-148.2549191562,64.7848351454557,5A,15,2013,1
-148.2549191562,64.7935083732435,5A,20,2013,1
-148.2549191562,64.8021816010312,5A,3,2013,1
-148.2549191562,64.8108548288189,5A,3,2013,1
-148.2549191562,64.8975871066961,4C,5,2013,1
-148.2549191562,64.9062603344838,4C,5,2013,1
-148.2549191562,64.9843193845732,4C,1,2013,1
-148.2549191562,64.992992612361,4C,20,2013,1
-148.2549191562,65.0363587512995,4A,16,1983,1
-148.2549191562,65.0450319790873,4A,10,2013,1
-148.2549191562,65.053705206875,4A,5,2013,1
-148.2549191562,65.0623784346627,4A,15,2013,1
-148.2549191562,65.0710516624504,4A,15,2013,1
-148.2549191562,65.0797248902381,4A,15,2013,1
-148.263592383988,64.6720831842154,5A,60,2013,1
-148.263592383988,64.6807564120031,5A,2,2013,1
-148.263592383988,64.6894296397909,5A,13,2013,1
-148.263592383988,64.6981028675786,5A,60,2013,1
-148.263592383988,64.7067760953663,5A,20,2013,1
-148.263592383988,64.715449323154,5A,20,2013,1
-148.263592383988,64.7241225509417,5B,15,2013,1
-148.263592383988,64.7327957787294,5B,15,2013,1
-148.263592383988,64.7414690065171,5B,12,2013,1
-148.263592383988,64.7501422343049,5B,10,2013,1
-148.263592383988,64.7588154620926,5B,9,2013,1
-148.263592383988,64.7674886898803,5B,9,2013,1
-148.263592383988,64.776161917668,5B,20,2013,1
-148.263592383988,64.7848351454557,5A,20,2013,1
-148.263592383988,64.7935083732435,5A,20,2013,1
-148.263592383988,64.8021816010312,5A,9,2013,1
-148.263592383988,64.8108548288189,5A,3,2013,1
-148.263592383988,64.8975871066961,4C,5,2013,1
-148.263592383988,65.0363587512995,4A,16,1983,1
-148.263592383988,65.0450319790873,4A,20,1983,1
-148.263592383988,65.053705206875,4A,3,2013,1
-148.263592383988,65.0623784346627,4A,15,2013,1
-148.263592383988,65.0710516624504,4A,16,1983,1
-148.263592383988,65.0797248902381,4A,16,1983,1
-148.272265611775,64.6634099564277,5A,13,2013,1
-148.272265611775,64.6720831842154,5A,1,2013,1
-148.272265611775,64.6807564120031,5A,15,2013,1
-148.272265611775,64.6894296397909,5A,15,2013,1
-148.272265611775,64.6981028675786,5A,60,2013,1
-148.272265611775,64.7067760953663,5A,20,2013,1
-148.272265611775,64.715449323154,5A,35,2013,1
-148.272265611775,64.7241225509417,5B,35,2013,1
-148.272265611775,64.7327957787294,5B,15,2013,1
-148.272265611775,64.7414690065171,5B,15,2013,1
-148.272265611775,64.7501422343049,5B,1,2013,1
-148.272265611775,64.7588154620926,5B,1,2013,1
-148.272265611775,64.7674886898803,5B,1,2013,1
-148.272265611775,64.776161917668,5B,20,2013,1
-148.272265611775,64.7848351454557,5A,15,2013,1
-148.272265611775,64.7935083732435,5A,16,2013,1
-148.272265611775,64.8021816010312,5A,20,2013,1
-148.272265611775,64.8108548288189,5A,1,2013,1
-148.272265611775,64.8975871066961,4C,16,2013,1
-148.272265611775,65.0363587512995,4A,16,2013,1
-148.272265611775,65.0450319790873,4A,20,1983,1
-148.272265611775,65.053705206875,4A,15,2013,1
-148.272265611775,65.0623784346627,4A,15,2013,1
-148.272265611775,65.0710516624504,4A,16,1983,1
-148.272265611775,65.0797248902381,4A,35,1983,1
-148.280938839563,64.6634099564277,5A,13,2013,1
-148.280938839563,64.6720831842154,5A,15,2013,1
-148.280938839563,64.6807564120031,5A,60,1983,1
-148.280938839563,64.6894296397909,5A,60,1983,1
-148.280938839563,64.6981028675786,5A,60,2013,1
-148.280938839563,64.7067760953663,5A,20,2013,1
-148.280938839563,64.715449323154,5A,20,2013,1
-148.280938839563,64.7241225509417,5B,8,2013,1
-148.280938839563,64.7327957787294,5B,15,2013,1
-148.280938839563,64.7414690065171,5B,15,2013,1
-148.280938839563,64.7501422343049,5B,1,2013,1
-148.280938839563,64.7588154620926,5B,1,2013,1
-148.280938839563,64.7674886898803,5B,1,2013,1
-148.280938839563,64.776161917668,5A,8,2013,1
-148.280938839563,64.7848351454557,5A,7,2013,1
-148.280938839563,64.7935083732435,5A,16,2013,1
-148.280938839563,64.8021816010312,5A,20,2013,1
-148.280938839563,64.8108548288189,5A,3,2013,1
-148.280938839563,64.8975871066961,4C,15,2013,1
-148.280938839563,65.0363587512995,4A,16,2013,1
-148.280938839563,65.0450319790873,4A,3,2013,1
-148.280938839563,65.053705206875,4A,15,2013,1
-148.280938839563,65.0623784346627,4A,15,2013,1
-148.280938839563,65.0710516624504,4A,15,2013,1
-148.280938839563,65.0797248902381,4A,35,1983,1
-148.289612067351,64.6634099564277,5A,1,2013,1
-148.289612067351,64.6720831842154,5A,15,2013,1
-148.289612067351,64.6807564120031,5A,70,2013,1
-148.289612067351,64.6894296397909,5A,15,2013,1
-148.289612067351,64.6981028675786,5A,20,2013,1
-148.289612067351,64.7067760953663,5A,20,2013,1
-148.289612067351,64.715449323154,5A,35,2013,1
-148.289612067351,64.7241225509417,5B,15,2013,1
-148.289612067351,64.7327957787294,5B,15,2013,1
-148.289612067351,64.7414690065171,5B,15,2013,1
-148.289612067351,64.7501422343049,5B,1,2013,1
-148.289612067351,64.7588154620926,5B,1,2013,1
-148.289612067351,64.7674886898803,5B,1,2013,1
-148.289612067351,64.776161917668,5A,16,2013,1
-148.289612067351,64.7848351454557,5A,16,2013,1
-148.289612067351,64.7935083732435,5A,16,2013,1
-148.289612067351,64.8021816010312,5A,20,2013,1
-148.289612067351,64.8108548288189,5A,3,2013,1
-148.289612067351,64.8975871066961,4C,3,2013,1
-148.289612067351,64.9322800178469,4C,16,2013,1
-148.289612067351,65.0363587512995,4A,16,1983,1
-148.289612067351,65.0450319790873,4A,3,2013,1
-148.289612067351,65.053705206875,4A,15,2013,1
-148.289612067351,65.0623784346627,4A,15,2013,1
-148.289612067351,65.0710516624504,4A,15,1983,1
-148.289612067351,65.0797248902381,4A,20,1983,1
-148.298285295138,64.65473672864,5A,2,2013,1
-148.298285295138,64.6634099564277,5A,15,2013,1
-148.298285295138,64.6720831842154,5A,60,2013,1
-148.298285295138,64.6807564120031,5A,2,2013,1
-148.298285295138,64.6894296397909,5A,16,2013,1
-148.298285295138,64.6981028675786,5A,16,2013,1
-148.298285295138,64.7067760953663,5A,20,2013,1
-148.298285295138,64.715449323154,5A,15,2013,1
-148.298285295138,64.7241225509417,5B,35,2013,1
-148.298285295138,64.7327957787294,5B,15,2013,1
-148.298285295138,64.7414690065171,5B,15,2013,1
-148.298285295138,64.7501422343049,5B,1,2013,1
-148.298285295138,64.7588154620926,5B,9,2013,1
-148.298285295138,64.7674886898803,5B,16,2013,1
-148.298285295138,64.776161917668,5A,16,2013,1
-148.298285295138,64.7848351454557,5A,15,2013,1
-148.298285295138,64.7935083732435,5A,16,2013,1
-148.298285295138,64.8021816010312,5A,20,2013,1
-148.298285295138,64.8975871066961,4C,11,2013,1
-148.298285295138,64.9236067900592,4C,2,2013,1
-148.298285295138,64.9322800178469,4C,16,2013,1
-148.298285295138,65.0450319790873,4A,15,2013,1
-148.298285295138,65.053705206875,4A,15,2013,1
-148.298285295138,65.0623784346627,4A,15,2013,1
-148.298285295138,65.0710516624504,4A,16,1983,1
-148.298285295138,65.0797248902381,4A,16,1983,1
-148.306958522926,64.65473672864,5A,1,2013,1
-148.306958522926,64.6634099564277,5A,60,2013,1
-148.306958522926,64.6720831842154,5A,60,1983,1
-148.306958522926,64.6807564120031,5A,16,2013,1
-148.306958522926,64.6894296397909,5A,40,2013,1
-148.306958522926,64.6981028675786,5A,40,2013,1
-148.306958522926,64.7067760953663,5A,9,2013,1
-148.306958522926,64.715449323154,5A,15,2013,1
-148.306958522926,64.7241225509417,5B,15,2013,1
-148.306958522926,64.7327957787294,5B,15,2013,1
-148.306958522926,64.7414690065171,5B,15,2013,1
-148.306958522926,64.7501422343049,5B,9,2013,1
-148.306958522926,64.7588154620926,5B,4,2013,1
-148.306958522926,64.7674886898803,5B,3,2013,1
-148.306958522926,64.776161917668,5A,16,2013,1
-148.306958522926,64.7848351454557,5A,20,2013,1
-148.306958522926,64.7935083732435,5A,16,2013,1
-148.306958522926,64.8021816010312,5A,20,2013,1
-148.306958522926,64.8975871066961,4C,9,2013,1
-148.306958522926,64.9062603344838,4C,5,2013,1
-148.306958522926,64.9236067900592,4C,9,2013,1
-148.306958522926,64.9322800178469,4C,16,2013,1
-148.306958522926,65.0450319790873,4A,15,2013,1
-148.306958522926,65.053705206875,4A,15,2013,1
-148.306958522926,65.0623784346627,4A,15,2013,1
-148.306958522926,65.0710516624504,4A,16,1983,1
-148.306958522926,65.0797248902381,4A,15,2013,1
-148.315631750714,64.6460635008523,5A,15,2013,1
-148.315631750714,64.65473672864,5A,1,2013,1
-148.315631750714,64.6634099564277,5A,60,2013,1
-148.315631750714,64.6720831842154,5A,60,2013,1
-148.315631750714,64.6807564120031,5A,16,2013,1
-148.315631750714,64.6894296397909,5A,40,2013,1
-148.315631750714,64.6981028675786,5A,20,2013,1
-148.315631750714,64.7067760953663,5A,15,2013,1
-148.315631750714,64.715449323154,5A,3,2013,1
-148.315631750714,64.7241225509417,5B,9,2013,1
-148.315631750714,64.7327957787294,5B,15,2013,1
-148.315631750714,64.7414690065171,5B,15,2013,1
-148.315631750714,64.7501422343049,5B,9,2013,1
-148.315631750714,64.7588154620926,5B,4,2013,1
-148.315631750714,64.7674886898803,5B,12,2013,1
-148.315631750714,64.776161917668,5A,9,2013,1
-148.315631750714,64.7848351454557,5A,14,2013,1
